Orden,Intento,Cliente,DNI,Edad,Telefono,Departamento,Provincia,Distrito,Direccion,Asesor,Decos,Repetidores,Fecha_Registro,Fecha_Evaluacion_BO,Estado_BO,Motivo_Rechazo,Fecha_Programada,Fecha_Real_Instalacion,Estado_Final_Orden
ORD-002832,2,Ana Gomez Gomez,30354914,72,982065988,Lambayeque,Ferreñafe,Ferreñafe,"Ca. Grau Nro. 1812, Ferreñafe",Asesor - Ana Paredes,1,1,2023-07-18 20:00:00,2023-07-18 23:00:00,Aprobado (Recuperado),,2023-07-20,2023-07-20,Instalado (Recuperado)
ORD-002833,1,Patricia Castro Rojas,10472068,27,991727019,Lambayeque,Lambayeque,Túcume,"Av. Grau Nro. 645, Túcume",Asesor - Jorge Silva,2,1,2023-07-18 11:23:00,2023-07-18 13:23:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002834,1,Katia Romero Vasquez,62932299,25,960460924,Lambayeque,Chiclayo,José Leonardo Ortiz,"A.H. Cruz del Médano Mz. I Lte. 1, José Leonardo Ortiz",Asesor - Ana Paredes,0,1,2023-07-18 18:02:00,2023-07-18 19:02:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002835,1,Rosa Gomez Torres,49730928,53,960366236,Lambayeque,Chiclayo,La Victoria,"Jr. Balta Nro. 1966, La Victoria",Asesor - Maria Mendoza,1,2,2023-07-18 09:59:00,2023-07-18 11:59:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-002836,1,Maria Vargas Torres,46602561,56,976929589,Lambayeque,Chiclayo,La Victoria,"Urb. Santa Victoria Mz. M Lte. 21, La Victoria",Asesor - Jorge Silva,1,0,2023-07-18 09:24:00,2023-07-18 12:24:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002837,1,Rosa Martinez Sanchez,70919679,61,935860278,Lambayeque,Ferreñafe,Pueblo Nuevo,"Pje. Balta Nro. 752, Pueblo Nuevo",Asesor - Luis Delgado,2,0,2023-07-18 14:13:00,2023-07-18 17:13:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002838,1,Carlos Rodriguez Garcia,18909892,60,990561936,Lambayeque,Chiclayo,Pomalca,"Urb. San Juan Mz. C Lte. 11, Pomalca",Asesor - Luis Delgado,1,2,2023-07-18 13:15:00,2023-07-18 14:15:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002839,1,Katia Mendoza Perez,55195986,68,993691789,Lambayeque,Lambayeque,Pacora,"Av. Luis Gonzales Nro. 1382, Pacora",Asesor - Carlos Ruiz,0,2,2023-07-18 10:02:00,2023-07-18 12:02:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002840,1,Javier Rodriguez Torres,67650394,19,948659185,Lambayeque,Ferreñafe,Ferreñafe,"Av. Sican Nro. 125, Ferreñafe",Asesor - Ana Paredes,0,1,2023-07-18 17:30:00,2023-07-18 20:30:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002841,1,Fiorella Diaz Castro,52106301,37,933528193,Lambayeque,Chiclayo,Reque,"A.H. Diego Ferré Mz. G Lte. 27, Reque",Asesor - Carlos Ruiz,0,0,2023-07-18 18:20:00,2023-07-18 21:20:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002842,1,Javier Rodriguez Gomez,56599225,73,961372134,Lambayeque,Chiclayo,Pomalca,"A.H. Nuevo San Lorenzo Mz. M Lte. 21, Pomalca",Asesor - Carlos Ruiz,1,1,2023-07-18 15:00:00,2023-07-18 19:00:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002843,1,Jorge Torres Vargas,35220957,53,994920960,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Jr. Unión Nro. 668, Manuel Antonio Mesones Muro",Asesor - Carlos Ruiz,0,1,2023-07-18 08:19:00,2023-07-18 10:19:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-002843,2,Jorge Torres Vargas,35220957,53,994920960,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Jr. Unión Nro. 668, Manuel Antonio Mesones Muro",Asesor - Carlos Ruiz,0,1,2023-07-19 00:19:00,2023-07-19 01:19:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002844,1,Javier Torres Martinez,58579244,39,938625435,Lambayeque,Chiclayo,Eten,"Urb. La Primavera Mz. C Lte. 23, Eten",Asesor - Maria Mendoza,2,1,2023-07-18 10:21:00,2023-07-18 11:21:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002845,1,Javier Torres Garcia,41123457,72,910381184,Lambayeque,Chiclayo,Santa Rosa,"Pje. Pedro Cieza Nro. 222, Santa Rosa",Asesor - Luis Delgado,1,0,2023-07-18 13:47:00,2023-07-18 16:47:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-002846,1,Christian Vargas Martinez,18280943,31,988493421,Lambayeque,Chiclayo,Chiclayo,"Urb. Santa Victoria Mz. E Lte. 25, Chiclayo",Asesor - Jorge Silva,1,0,2023-07-18 08:37:00,2023-07-18 09:37:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-002846,2,Christian Vargas Martinez,18280943,31,988493421,Lambayeque,Chiclayo,Chiclayo,"Urb. Santa Victoria Mz. E Lte. 25, Chiclayo",Asesor - Jorge Silva,1,0,2023-07-18 18:37:00,2023-07-18 20:37:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002847,1,Ana Castro Gomez,17360965,64,981004094,Lambayeque,Ferreñafe,Pitipo,"Pje. Pedro Cieza Nro. 1440, Pitipo",Asesor - Maria Mendoza,1,0,2023-07-18 13:11:00,2023-07-18 17:11:00,Aprobado,,2023-07-20,2023-07-20,Instalado
ORD-002848,1,Manuel Rojas Castro,49360048,37,928997744,Lambayeque,Chiclayo,Eten,"Av. Bolognesi Nro. 960, Eten",Asesor - Sofia Castro,0,0,2023-07-19 14:52:00,2023-07-19 18:52:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002849,1,Jorge Martinez Martinez,22102840,45,961724632,Lambayeque,Chiclayo,Reque,"Av. Luis Gonzales Nro. 2342, Reque",Asesor - Maria Mendoza,1,1,2023-07-19 08:46:00,2023-07-19 10:46:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-002849,2,Jorge Martinez Martinez,22102840,45,961724632,Lambayeque,Chiclayo,Reque,"Av. Luis Gonzales Nro. 2342, Reque",Asesor - Maria Mendoza,1,1,2023-07-20 02:46:00,2023-07-20 05:46:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002850,1,Elena Lopez Martinez,44017284,21,948909072,Lambayeque,Chiclayo,Puerto Eten,"Ca. Arequipa Nro. 700, Puerto Eten",Asesor - Ana Paredes,2,2,2023-07-19 13:40:00,2023-07-19 16:40:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002851,1,Javier Castro Sanchez,18374594,73,968307918,Lambayeque,Chiclayo,Puerto Eten,"Ca. Tacna Nro. 1865, Puerto Eten",Asesor - Sofia Castro,3,0,2023-07-19 14:54:00,2023-07-19 15:54:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002852,1,Carlos Torres Mendoza,78483861,38,980802889,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"A.H. Nuevo San Lorenzo Mz. E Lte. 21, Manuel Antonio Mesones Muro",Asesor - Luis Delgado,2,2,2023-07-19 11:26:00,2023-07-19 15:26:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002853,1,Manuel Vasquez Rodriguez,23306890,63,956592409,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Av. Balta Nro. 2122, Manuel Antonio Mesones Muro",Asesor - Sofia Castro,3,1,2023-07-19 16:07:00,2023-07-19 20:07:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-002853,2,Manuel Vasquez Rodriguez,23306890,63,956592409,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Av. Balta Nro. 2122, Manuel Antonio Mesones Muro",Asesor - Sofia Castro,3,1,2023-07-20 01:07:00,2023-07-20 02:07:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002854,1,Carmen Gomez Rodriguez,75497987,22,977484190,Lambayeque,Chiclayo,José Leonardo Ortiz,"Av. Huamachuco Nro. 424, José Leonardo Ortiz",Asesor - Luis Delgado,2,2,2023-07-19 11:41:00,2023-07-19 12:41:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002855,1,Ana Vasquez Perez,60235417,58,919282300,Lambayeque,Lambayeque,Olmos,"A.H. San Antonio Mz. J Lte. 1, Olmos",Asesor - Maria Mendoza,1,0,2023-07-19 14:56:00,2023-07-19 16:56:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-002855,2,Ana Vasquez Perez,60235417,58,919282300,Lambayeque,Lambayeque,Olmos,"A.H. San Antonio Mz. J Lte. 1, Olmos",Asesor - Maria Mendoza,1,0,2023-07-20 03:56:00,2023-07-20 06:56:00,Aprobado (Recuperado),,2023-07-22,2023-07-22,Instalado (Recuperado)
ORD-002856,1,Katia Gomez Garcia,43189703,29,976651488,Lambayeque,Lambayeque,Lambayeque,"A.H. Urrunaga Mz. D Lte. 5, Lambayeque",Asesor - Luis Delgado,1,1,2023-07-19 10:07:00,2023-07-19 12:07:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002857,1,Sofia Perez Vargas,64990693,63,943725117,Lambayeque,Ferreñafe,Pueblo Nuevo,"A.H. San Antonio Mz. C Lte. 25, Pueblo Nuevo",Asesor - Sofia Castro,3,1,2023-07-19 18:17:00,2023-07-19 22:17:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002858,1,Rosa Romero Gomez,18943187,54,982123170,Lambayeque,Chiclayo,Pimentel,"Jr. Luis Gonzales Nro. 1309, Pimentel",Asesor - Luis Delgado,1,0,2023-07-19 09:14:00,2023-07-19 10:14:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002859,1,Carlos Mendoza Sanchez,44347670,70,923868716,Lambayeque,Chiclayo,Pátapo,"Urb. San Juan Mz. E Lte. 23, Pátapo",Asesor - Ana Paredes,0,2,2023-07-19 12:48:00,2023-07-19 16:48:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002860,1,Rosa Garcia Flores,35752441,44,983595278,Lambayeque,Chiclayo,Pimentel,"Jr. Salaverry Nro. 1252, Pimentel",Asesor - Ana Paredes,1,0,2023-07-19 10:49:00,2023-07-19 11:49:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-002860,2,Rosa Garcia Flores,35752441,44,983595278,Lambayeque,Chiclayo,Pimentel,"Jr. Salaverry Nro. 1252, Pimentel",Asesor - Ana Paredes,1,0,2023-07-19 21:49:00,2023-07-20 00:49:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002861,1,Carmen Flores Vargas,50442440,21,933727962,Lambayeque,Chiclayo,Eten,"A.H. Nuevo San Lorenzo Mz. A Lte. 5, Eten",Asesor - Ana Paredes,0,2,2023-07-19 14:55:00,2023-07-19 18:55:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002862,1,Pedro Diaz Flores,46373512,40,926498505,Lambayeque,Lambayeque,Lambayeque,"Pje. Luis Gonzales Nro. 688, Lambayeque",Asesor - Luis Delgado,0,1,2023-07-19 11:00:00,2023-07-19 15:00:00,Aprobado,,2023-07-21,2023-07-21,Instalado
ORD-002863,1,Patricia Lopez Gomez,79636315,34,932424880,Lambayeque,Chiclayo,Reque,"Urb. La Primavera Mz. H Lte. 8, Reque",Asesor - Luis Delgado,1,1,2023-07-20 15:08:00,2023-07-20 18:08:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-002864,1,Fiorella Sanchez Martinez,31651383,75,954625017,Lambayeque,Lambayeque,Íllimo,"Ca. Grau Nro. 1932, Íllimo",Asesor - Ana Paredes,3,0,2023-07-20 18:37:00,2023-07-20 19:37:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002865,1,Elena Mendoza Gomez,55566825,51,976317977,Lambayeque,Lambayeque,Motupe,"Urb. Los Parques Mz. M Lte. 3, Motupe",Asesor - Sofia Castro,2,2,2023-07-20 10:46:00,2023-07-20 11:46:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002866,1,Diego Garcia Perez,35198370,32,983147933,Lambayeque,Chiclayo,Pimentel,"Jr. Sican Nro. 960, Pimentel",Asesor - Carlos Ruiz,1,0,2023-07-20 10:06:00,2023-07-20 13:06:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-002866,2,Diego Garcia Perez,35198370,32,983147933,Lambayeque,Chiclayo,Pimentel,"Jr. Sican Nro. 960, Pimentel",Asesor - Carlos Ruiz,1,0,2023-07-20 21:06:00,2023-07-20 23:06:00,Aprobado (Recuperado),,2023-07-22,2023-07-22,Instalado (Recuperado)
ORD-002867,1,Katia Flores Sanchez,64639795,73,955476809,Lambayeque,Chiclayo,Pomalca,"A.H. Diego Ferré Mz. J Lte. 16, Pomalca",Asesor - Sofia Castro,1,2,2023-07-20 09:53:00,2023-07-20 11:53:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-002867,2,Katia Flores Sanchez,64639795,73,955476809,Lambayeque,Chiclayo,Pomalca,"A.H. Diego Ferré Mz. J Lte. 16, Pomalca",Asesor - Sofia Castro,1,2,2023-07-20 23:53:00,2023-07-21 02:53:00,Aprobado (Recuperado),,2023-07-23,2023-07-23,Instalado (Recuperado)
ORD-002868,1,Fernando Vasquez Mendoza,76749698,30,975981701,Lambayeque,Lambayeque,Pacora,"Urb. La Primavera Mz. B Lte. 17, Pacora",Asesor - Ana Paredes,1,1,2023-07-20 09:25:00,2023-07-20 13:25:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002869,1,Lucia Perez Rodriguez,23073215,39,944841640,Lambayeque,Lambayeque,Olmos,"Jr. Chinchaysuyo Nro. 2002, Olmos",Asesor - Sofia Castro,1,1,2023-07-20 12:42:00,2023-07-20 13:42:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002870,1,Carmen Flores Mendoza,63249739,40,922835910,Lambayeque,Ferreñafe,Pitipo,"Jr. Chinchaysuyo Nro. 171, Pitipo",Asesor - Jorge Silva,1,1,2023-07-20 09:12:00,2023-07-20 11:12:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002871,1,Katia Sanchez Torres,50530826,60,990610769,Lambayeque,Chiclayo,Reque,"Ca. Grau Nro. 975, Reque",Asesor - Jorge Silva,2,1,2023-07-20 15:25:00,2023-07-20 16:25:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002872,1,Carmen Castro Rodriguez,32518091,35,985774429,Lambayeque,Ferreñafe,Pueblo Nuevo,"Jr. Luis Gonzales Nro. 499, Pueblo Nuevo",Asesor - Luis Delgado,1,1,2023-07-20 14:37:00,2023-07-20 16:37:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002873,1,Lucia Lopez Diaz,40027973,48,938615412,Lambayeque,Lambayeque,Túcume,"A.H. Cruz del Médano Mz. B Lte. 25, Túcume",Asesor - Sofia Castro,2,1,2023-07-20 18:32:00,2023-07-20 22:32:00,Aprobado,,2023-07-22,2023-07-22,Instalado
ORD-002874,1,Fiorella Castro Romero,36764098,26,910435927,Lambayeque,Chiclayo,Puerto Eten,"Av. Arequipa Nro. 1137, Puerto Eten",Asesor - Luis Delgado,1,0,2023-07-21 10:25:00,2023-07-21 14:25:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-002875,1,Fiorella Romero Perez,25287748,39,940639724,Lambayeque,Lambayeque,Motupe,"Av. Pedro Cieza Nro. 1213, Motupe",Asesor - Luis Delgado,0,0,2023-07-21 17:19:00,2023-07-21 20:19:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-002875,2,Fiorella Romero Perez,25287748,39,940639724,Lambayeque,Lambayeque,Motupe,"Av. Pedro Cieza Nro. 1213, Motupe",Asesor - Luis Delgado,0,0,2023-07-22 13:19:00,2023-07-22 15:19:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002876,1,Lucia Vasquez Rodriguez,51809384,26,929040162,Lambayeque,Lambayeque,Pacora,"Jr. Bolognesi Nro. 787, Pacora",Asesor - Jorge Silva,2,1,2023-07-21 16:36:00,2023-07-21 18:36:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002877,1,Elena Rojas Romero,47055930,32,921720372,Lambayeque,Chiclayo,La Victoria,"Jr. Unión Nro. 834, La Victoria",Asesor - Carlos Ruiz,1,0,2023-07-21 10:34:00,2023-07-21 13:34:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002878,1,Javier Martinez Vasquez,40597785,24,997555411,Lambayeque,Chiclayo,Puerto Eten,"Pje. Arequipa Nro. 1911, Puerto Eten",Asesor - Sofia Castro,2,0,2023-07-21 10:47:00,2023-07-21 13:47:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-002878,2,Javier Martinez Vasquez,40597785,24,997555411,Lambayeque,Chiclayo,Puerto Eten,"Pje. Arequipa Nro. 1911, Puerto Eten",Asesor - Sofia Castro,2,0,2023-07-21 21:47:00,2023-07-21 23:47:00,Aprobado (Recuperado),,2023-07-23,2023-07-23,Instalado (Recuperado)
ORD-002879,1,Rosa Flores Garcia,31306864,32,958306140,Lambayeque,Chiclayo,Puerto Eten,"Pje. Arequipa Nro. 422, Puerto Eten",Asesor - Jorge Silva,1,1,2023-07-21 16:44:00,2023-07-21 19:44:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002880,1,Elena Diaz Vasquez,14688586,40,990833452,Lambayeque,Lambayeque,Íllimo,"Urb. Federico Villarreal Mz. C Lte. 15, Íllimo",Asesor - Ana Paredes,0,0,2023-07-21 12:45:00,2023-07-21 14:45:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002881,1,Elena Mendoza Perez,52993120,48,923775775,Lambayeque,Lambayeque,Olmos,"Jr. Tacna Nro. 1630, Olmos",Asesor - Carlos Ruiz,3,1,2023-07-21 08:36:00,2023-07-21 12:36:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002882,1,Diego Torres Rojas,64348396,64,915924829,Lambayeque,Chiclayo,Santa Rosa,"Pje. Tacna Nro. 1900, Santa Rosa",Asesor - Sofia Castro,1,0,2023-07-21 10:19:00,2023-07-21 14:19:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-002882,2,Diego Torres Rojas,64348396,64,915924829,Lambayeque,Chiclayo,Santa Rosa,"Pje. Tacna Nro. 1900, Santa Rosa",Asesor - Sofia Castro,1,0,2023-07-21 17:19:00,2023-07-21 18:19:00,Aprobado (Recuperado),,2023-07-23,2023-07-23,Instalado (Recuperado)
ORD-002883,1,Fernando Sanchez Garcia,60744027,64,912897999,Lambayeque,Chiclayo,Puerto Eten,"A.H. San Antonio Mz. B Lte. 21, Puerto Eten",Asesor - Sofia Castro,1,1,2023-07-21 12:08:00,2023-07-21 14:08:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-002884,1,Javier Gomez Sanchez,70681739,23,972720883,Lambayeque,Chiclayo,Santa Rosa,"Av. Tacna Nro. 1266, Santa Rosa",Asesor - Sofia Castro,3,1,2023-07-21 10:02:00,2023-07-21 13:02:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-002884,2,Javier Gomez Sanchez,70681739,23,972720883,Lambayeque,Chiclayo,Santa Rosa,"Av. Tacna Nro. 1266, Santa Rosa",Asesor - Sofia Castro,3,1,2023-07-22 03:02:00,2023-07-22 05:02:00,Aprobado (Recuperado),,2023-07-24,2023-07-24,Instalado (Recuperado)
ORD-002885,1,Pedro Vasquez Sanchez,25214510,31,993082440,Lambayeque,Chiclayo,Pátapo,"A.H. Cruz del Médano Mz. A Lte. 29, Pátapo",Asesor - Carlos Ruiz,1,1,2023-07-21 08:14:00,2023-07-21 12:14:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002886,1,Lucia Gomez Diaz,69857926,54,938844653,Lambayeque,Chiclayo,Chiclayo,"Urb. La Primavera Mz. D Lte. 11, Chiclayo",Asesor - Luis Delgado,2,1,2023-07-21 11:47:00,2023-07-21 15:47:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002887,1,Lucia Garcia Garcia,30772849,74,913228967,Lambayeque,Chiclayo,Pimentel,"Jr. Pedro Cieza Nro. 2042, Pimentel",Asesor - Sofia Castro,2,1,2023-07-21 16:56:00,2023-07-21 19:56:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002888,1,Luis Rodriguez Torres,30859395,52,928051835,Lambayeque,Chiclayo,Santa Rosa,"Jr. Chinchaysuyo Nro. 1081, Santa Rosa",Asesor - Ana Paredes,1,0,2023-07-21 16:14:00,2023-07-21 17:14:00,Aprobado,,2023-07-23,2023-07-23,Instalado
ORD-002889,1,Pedro Torres Sanchez,41564162,45,971201486,Lambayeque,Lambayeque,Íllimo,"Urb. San Eduardo Mz. L Lte. 2, Íllimo",Asesor - Carlos Ruiz,1,1,2023-07-22 17:18:00,2023-07-22 20:18:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-002890,1,Luis Vargas Lopez,77796578,25,996598562,Lambayeque,Chiclayo,Santa Rosa,"A.H. UPIS Belén Mz. K Lte. 29, Santa Rosa",Asesor - Luis Delgado,1,2,2023-07-22 10:10:00,2023-07-22 12:10:00,Aprobado,,2023-07-24,2023-07-24,Instalado
ORD-002891,1,Katia Vargas Sanchez,29755011,20,918623748,Lambayeque,Ferreñafe,Ferreñafe,"A.H. Urrunaga Mz. I Lte. 23, Ferreñafe",Asesor - Maria Mendoza,0,0,2023-07-22 11:09:00,2023-07-22 13:09:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-002891,2,Katia Vargas Sanchez,29755011,20,918623748,Lambayeque,Ferreñafe,Ferreñafe,"A.H. Urrunaga Mz. I Lte. 23, Ferreñafe",Asesor - Maria Mendoza,0,0,2023-07-23 06:09:00,2023-07-23 08:09:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002892,1,Javier Torres Perez,22167036,57,951470866,Lambayeque,Chiclayo,Chiclayo,"Ca. Luis Gonzales Nro. 1203, Chiclayo",Asesor - Ana Paredes,1,0,2023-07-22 12:08:00,2023-07-22 15:08:00,Aprobado,,2023-07-24,2023-07-24,Instalado
ORD-002893,1,Patricia Vargas Flores,73826867,65,977030674,Lambayeque,Chiclayo,Pimentel,"Ca. Bolognesi Nro. 326, Pimentel",Asesor - Carlos Ruiz,1,0,2023-07-22 17:55:00,2023-07-22 18:55:00,Aprobado,,2023-07-24,2023-07-24,Instalado
ORD-002894,1,Katia Romero Martinez,42189979,37,922174366,Lambayeque,Chiclayo,José Leonardo Ortiz,"Urb. San Juan Mz. A Lte. 11, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,0,2023-07-22 08:58:00,2023-07-22 12:58:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-002894,2,Katia Romero Martinez,42189979,37,922174366,Lambayeque,Chiclayo,José Leonardo Ortiz,"Urb. San Juan Mz. A Lte. 11, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,0,2023-07-22 23:58:00,2023-07-23 01:58:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-002895,1,Luis Romero Romero,67970727,71,982477349,Lambayeque,Chiclayo,La Victoria,"A.H. Nuevo San Lorenzo Mz. I Lte. 15, La Victoria",Asesor - Ana Paredes,2,1,2023-07-22 10:46:00,2023-07-22 11:46:00,Aprobado,,2023-07-24,2023-07-24,Instalado
ORD-002896,1,Christian Rodriguez Perez,22547744,62,951419095,Lambayeque,Chiclayo,Chiclayo,"Ca. Pedro Cieza Nro. 833, Chiclayo",Asesor - Carlos Ruiz,1,0,2023-07-22 09:30:00,2023-07-22 13:30:00,Aprobado,,2023-07-24,2023-07-24,Instalado
ORD-002897,1,Jorge Gomez Perez,51606927,56,965908326,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Av. Pedro Cieza Nro. 276, Manuel Antonio Mesones Muro",Asesor - Luis Delgado,1,1,2023-07-23 13:42:00,2023-07-23 14:42:00,Aprobado,,2023-07-25,2023-07-25,Instalado
ORD-002898,1,Ana Diaz Mendoza,38277717,71,912933613,Lambayeque,Lambayeque,Motupe,"Pje. Pedro Cieza Nro. 619, Motupe",Asesor - Sofia Castro,1,0,2023-07-23 16:55:00,2023-07-23 19:55:00,Aprobado,,2023-07-25,2023-07-25,Instalado
ORD-002899,1,Pedro Vargas Perez,33489197,61,919919454,Lambayeque,Chiclayo,Eten,"Urb. Los Parques Mz. D Lte. 27, Eten",Asesor - Maria Mendoza,1,1,2023-07-23 13:51:00,2023-07-23 14:51:00,Aprobado,,2023-07-25,2023-07-25,Instalado
ORD-002900,1,Luis Rojas Mendoza,17153092,75,978191105,Lambayeque,Ferreñafe,Pueblo Nuevo,"Pje. Huamachuco Nro. 246, Pueblo Nuevo",Asesor - Jorge Silva,1,0,2023-07-23 11:21:00,2023-07-23 14:21:00,Aprobado,,2023-07-25,2023-07-25,Instalado
ORD-002901,1,Maria Garcia Diaz,56434542,60,952328575,Lambayeque,Chiclayo,Monsefú,"A.H. Nuevo San Lorenzo Mz. D Lte. 7, Monsefú",Asesor - Carlos Ruiz,3,0,2023-07-23 11:57:00,2023-07-23 12:57:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-002901,2,Maria Garcia Diaz,56434542,60,952328575,Lambayeque,Chiclayo,Monsefú,"A.H. Nuevo San Lorenzo Mz. D Lte. 7, Monsefú",Asesor - Carlos Ruiz,3,0,2023-07-23 16:57:00,2023-07-23 19:57:00,Aprobado (Recuperado),,2023-07-25,2023-07-25,Instalado (Recuperado)
ORD-002902,1,Carmen Torres Vargas,10431078,72,967688530,Lambayeque,Chiclayo,José Leonardo Ortiz,"Av. Los Incas Nro. 1230, José Leonardo Ortiz",Asesor - Sofia Castro,1,2,2023-07-23 12:49:00,2023-07-23 14:49:00,Aprobado,,2023-07-25,2023-07-25,Instalado
ORD-002903,1,Lucia Sanchez Vasquez,57358541,39,964086804,Lambayeque,Lambayeque,Jayanca,"Urb. Los Parques Mz. C Lte. 1, Jayanca",Asesor - Maria Mendoza,1,0,2023-07-23 16:45:00,2023-07-23 19:45:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-002903,2,Lucia Sanchez Vasquez,57358541,39,964086804,Lambayeque,Lambayeque,Jayanca,"Urb. Los Parques Mz. C Lte. 1, Jayanca",Asesor - Maria Mendoza,1,0,2023-07-24 19:45:00,2023-07-24 20:45:00,Aprobado (Recuperado),,2023-07-26,2023-07-26,Instalado (Recuperado)
ORD-002904,1,Carmen Rodriguez Sanchez,34718233,67,947579154,Lambayeque,Chiclayo,La Victoria,"Jr. Chinchaysuyo Nro. 507, La Victoria",Asesor - Maria Mendoza,1,0,2023-07-23 08:07:00,2023-07-23 11:07:00,Aprobado,,2023-07-25,2023-07-25,Instalado
